cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2022-0140,Blocked,WordPress Visual Form Builder <3.0.8 - Cross-Site Scripting,medium,5.3,CWE-200,"wpscan,cve,cve2022,xss,wordpress"
CVE-2021-29484,Not Blocked,Ghost CMS <=4.32 - Cross-Site Scripting,medium,6.8,"CWE-79,CWE-79","cve,cve2021,xss,ghost"
CVE-2021-21800,Blocked,Advantech R-SeeNet 2.4.12 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,r-seenet"
CVE-2022-1221,Blocked,WordPress Gwyn's Imagemap Selector <=0.3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,wpscan,xss,wordpress,wp-plugin,wp,cve"
CVE-2022-30777,Blocked,Parallels H-Sphere 3.6.1713 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,parallels,hsphere,xss"
CVE-2022-38463,Blocked,ServiceNow - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,servicenow,xss"
CVE-2021-24237,Blocked,WordPress Realteo <=1.2.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,realteo,xss,wordpress,plugin,wpscan"
CVE-2020-9036,Blocked,Jeedom <=4.0.38 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,jeedom"
CVE-2016-1000127,Blocked,WordPress AJAX Random Post <=2.00 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2014-4561,Blocked,Ultimate Weather Plugin <= 1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2014,wordpress,wp-plugin,xss,weather,wpscan,unauth"
CVE-2016-8527,Blocked,Aruba Airwave <8.2.3.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2016,aruba,xss,edb,cve"
CVE-2021-24214,Blocked,WordPress OpenID Connect Generic Client 3.8.0-3.8.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2021,wordpress,xss,wp-plugin,wp,openid"
CVE-2021-37833,Blocked,Hotel Druid 3.0.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,hoteldruid,xss"
CVE-2022-32771,Blocked,WWBN AVideo 11.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,avideo,xss"
CVE-2016-1000126,Blocked,WordPress Admin Font Editor <=1.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2022-42746,Blocked,CandidATS v3.0.0 - Cross Site Scripting.,Medium,None,None,"cve,cve2022,candidats,xss"
CVE-2018-10230,Blocked,Zend Server <9.13 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,zend"
CVE-2013-4117,Blocked,WordPress Plugin Category Grid View Gallery 2.3.1 - Cross-Site Scripting,medium,None,None,"cve2013,wordpress,xss,wp-plugin,seclists,cve"
CVE-2021-24387,Blocked,WordPress Pro Real Estate 7 Theme <3.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,wordpress,wpscan"
CVE-2021-26247,Blocked,Cacti - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,cacti,xss"
CVE-2021-41349,Blocked,Microsoft Exchange Server Pre-Auth POST Based Cross-Site Scripting,medium,6.5,None,"cve,cve2021,xss,microsoft,exchange"
CVE-2021-24298,Blocked,WordPress Simple Giveaways <2.36.2 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2021,wordpress,xss,wp-plugin"
CVE-2021-24291,Blocked,WordPress Photo Gallery by 10Web <1.5.69 - Cross-Site Scripting,medium,6.1,CWE-79,"photo,wpscan,packetstorm,cve,cve2021,xss,wordpress,wp-plugin"
CVE-2021-27519,Blocked,FUDForum 3.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,fudforum,edb,packetstorm,cve,cve2021"
CVE-2021-24176,Not Blocked,WordPress JH 404 Logger <=1.1 - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2021,wordpress,wp-plugin,xss,wpscan"
CVE-2014-4513,Blocked,ActiveHelper LiveHelp Server 3.1.0 - Cross-Site Scripting,medium,None,None,"cve,cve2014,wordpress,xss,wp-plugin"
CVE-2022-29299,Blocked,SolarView Compact 6.00 - 'time_begin' Cross-Site Scripting,medium,None,None,"cve,cve2022,xss,solarview,edb"
CVE-2016-1000132,Blocked,WordPress enhanced-tooltipglossary 3.2.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2020-14408,Blocked,Agentejo Cockpit 0.10.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,cockpit,agentejo,xss,oss"
CVE-2020-24223,Blocked,Mara CMS  7.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,mara,xss,edb"
CVE-2014-9606,Blocked,Netsweeper 4.0.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2014,netsweeper,xss,packetstorm,cve"
CVE-2017-18598,Blocked,WordPress Qards - Cross-Site Scripting,medium,6.1,CWE-79,"wp-plugin,oast,wpscan,cve,cve2017,wordpress,ssrf,xss"
CVE-2011-5106,Blocked,WordPress Plugin Flexible Custom Post Type < 0.1.7 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2019-18957,Blocked,MicroStrategy Library <11.1.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2019,microstrategy,packetstorm,xss,seclists,cve"
CVE-2018-12998,Blocked,Zoho manageengine - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,zoho,xss,manageengine,packetstorm"
CVE-2017-11629,Blocked,FineCMS <=5.0.10 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,xss,finecms"
CVE-2021-26475,Blocked,EPrints 3.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,eprints"
CVE-2021-27909,Blocked,Mautic <3.3.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,mautic,xss"
CVE-2020-7318,Blocked,McAfee ePolicy Orchestrator <5.10.9 Update 9 - Cross-Site Scripting,medium,4.3,CWE-79,"cve,cve2020,xss,mcafee"
CVE-2012-4242,Blocked,WordPress Plugin MF Gig Calendar 0.9.2 - Cross-Site Scripting,medium,None,None,"cve,cve2012,wordpress,xss,wp-plugin"
CVE-2020-19282,Blocked,Jeesns 1.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,jeesns,xss"
CVE-2016-1000146,Blocked,WordPress Pondol Form to Mail <=1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin,mail"
CVE-2022-29455,Not Blocked,WordPress Elementor Website Builder <= 3.5.5 - DOM Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,wordpress,elementor"
CVE-2021-43810,Blocked,Admidio - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,admidio,xss"
CVE-2021-27309,Blocked,Clansphere CMS 2011.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,clansphere,xss,cms,unauth"
CVE-2011-4926,Blocked,Adminimize 1.7.22 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2019-12461,Blocked,WebPort 1.19.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss"
CVE-2021-24342,Blocked,WordPress JNews Theme <8.0.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,wordpress,xss,wp-plugin,wpscan,cve"
CVE-2020-26153,Blocked,Event Espresso Core-Reg 4.10.7.p - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,wordpress,wp-plugin"
CVE-2019-19368,Blocked,Rumpus FTP Web File Manager 8.2.9.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,ftp,packetstorm,cve,cve2019"
CVE-2021-31862,Blocked,SysAid 20.4.74 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,sysaid"
CVE-2018-12095,Blocked,OEcms 3.1 - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2018,xss,edb"
CVE-2022-30776,Blocked,Atmail 6.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,atmail,xss"
CVE-2022-35416,Blocked,H3C SSL VPN <=2022-07-10 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,vpn,h3c"
CVE-2022-1904,Blocked,WordPress Easy Pricing Tables <3.2.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wp,wordpress,wpscan,cve,cve2022,wp-plugin,xss"
CVE-2018-18775,Blocked,Microstrategy Web 7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2018,microstrategy,xss,edb,packetstorm,cve"
CVE-2014-4536,Blocked,Infusionsoft Gravity Forms Add-on < 1.5.7 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2015-6920,Blocked,WordPress sourceAFRICA <=0.1.3 - Cross-Site Scripting,medium,None,None,"wp-plugin,xss,packetstorm,cve,cve2015,wordpress"
CVE-2018-10095,Blocked,Dolibarr <7.0.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,dolibarr"
CVE-2008-6465,Blocked,Parallels H-Sphere - Cross Site Scripting,medium,None,None,"cve,cve2008,xss,parallels,h-sphere"
CVE-2015-2807,Blocked,Navis DocumentCloud <0.1.1 - Cross-Site Scripting,medium,None,None,"cve,cve2015,wordpress,wp-plugin,xss"
CVE-2005-4385,Blocked,Cofax <=2.0RC3 - Cross-Site Scripting,medium,None,None,"cofax,xss,cve,cve2005"
CVE-2021-26702,Blocked,EPrints 3.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,eprints"
CVE-2022-25323,Not Blocked,ZEROF Web Server 2.0 Cross-Site Scripting,medium,6.1,CWE-79,"xss,cve,cve2022,zerof"
CVE-2013-2287,Blocked,WordPress Plugin Uploader 1.0.4 - Cross-Site Scripting,medium,None,None,"cve,cve2013,wordpress,xss,wp-plugin"
CVE-2022-1910,Blocked,WordPress Shortcodes and Extra Features for Phlox <2.9.8 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,auxin-elements,wpscan,cve,cve2017,wp-plugin,wp"
CVE-2020-19283,Blocked,Jeesns 1.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,jeesns,xss"
CVE-2021-32853,Blocked,Erxes <0.23.0 - Cross-Site Scripting,medium,None,None,"cve,cve2021,xss,erxes,oss"
CVE-2015-6477,Blocked,Nordex NC2  - Cross-Site Scripting,medium,None,None,"xss,iot,nordex,nc2,seclists,cve,cve2015"
CVE-2017-17451,Blocked,WordPress Mailster <=1.5.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2017,wordpress,xss,wp-plugin,packetstorm"
CVE-2021-45380,Blocked,AppCMS - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,appcms,xss"
CVE-2019-19134,Blocked,WordPress Hero Maps Premium <=2.2.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2019,wordpress,xss,wp-plugin,maps"
CVE-2020-17362,Blocked,Nova Lite < 1.3.9 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,xss,wp-plugin,wpscan,cve,cve2020,unauth"
CVE-2021-43574,Blocked,Atmail 6.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,atmail,xss"
CVE-2021-24389,Blocked,WordPress FoodBakery <2.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-plugin,wpscan"
CVE-2022-0218,Blocked,HTML Email Template Designer < 3.1 - Stored Cross-Site Scripting,medium,6.1,CWE-79,"wordpress,wp-plugin,xss,cve,cve2022"
CVE-2020-29164,Blocked,PacsOne Server <7.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"pacsone,xss,cve,cve2020"
CVE-2018-8006,Blocked,Apache ActiveMQ <=5.15.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,apache,activemq,xss"
CVE-2020-24912,Not Blocked,QCube Cross-Site-Scripting,medium,6.1,CWE-79,"cve,cve2020,qcubed,xss,seclists"
CVE-2017-9140,Blocked,Reflected XSS - Telerik Reporting Module,medium,6.1,CWE-79,"cve,cve2017,xss,telerik"
CVE-2015-6544,Blocked,Combodo iTop <2.2.0-2459 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2015,xss,itop"
CVE-2013-3526,Blocked,WordPress Plugin Traffic Analyzer - 'aoid' Cross-Site Scripting,medium,None,None,"packetstorm,cve,cve2013,wordpress,xss,wp-plugin"
CVE-2021-34370,Blocked,Accela Civic Platform <=21.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,redirect,cve,cve2021,accela,edb"
CVE-2018-2791,Not Blocked,Oracle Fusion Middleware WebCenter Sites - Cross-Site Scripting,high,8.2,None,"edb,cve,cve2018,oracle,xss,wcs"
CVE-2021-26812,Blocked,Moodle Jitsi Meet 2.7-2.8.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,moodle,jitsi,xss,plugin"
CVE-2020-36510,Blocked,WordPress 15Zine <3.3.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wordpress,wp-theme,wp,cve,cve2020,wpscan"
CVE-2019-16932,Blocked,Visualizer <3.3.1 - Blind Server-Side Request Forgery,critical,10,CWE-918,"cve,cve2019,wp-plugin,ssrf,wordpress,xss,unauth,wpscan"
CVE-2021-33904,Blocked,Accela Civic Platform <=21.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,accela,xss,edb,packetstorm,cve"
CVE-2022-42747,Blocked,CandidATS v3.0.0 - Cross Site Scripting.,medium,6.1,CWE-79,"cve,cve2022,candidats,xss"
CVE-2022-34328,Blocked,PMB 7.3.10 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,pmb,xss"
CVE-2017-14651,Blocked,WSO2 Data Analytics Server 3.1.0 - Cross-Site Scripting,medium,4.8,CWE-79,"cve,cve2017,wso2,xss"
CVE-2019-7219,Blocked,Zarafa WebApp <=2.0.1.47791 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,zarafa,xss"
CVE-2019-11869,Partial block (50.0%),WordPress Yuzo <5.12.94 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2019,wordpress,wp-plugin,xss"
CVE-2016-1000133,Blocked,WordPress forget-about-shortcode-buttons 1.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2022-32772,Blocked,WWBN AVideo 11.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,avideo,xss,wwbn"
CVE-2016-1000149,Blocked,WordPress Simpel Reserveren <=3.5.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-29625,Blocked,Adminer <=4.8.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,adminer,xss"
CVE-2021-24235,Blocked,WordPress Goto Tour & Travel Theme <2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp-theme,wpscan,cve,cve2021,wordpress"
CVE-2018-5715,Blocked,SugarCRM 3.5.1 - Cross-Site Scripting,medium,6.1,CWE-79,"sugarcrm,xss,edb,cve,cve2018"
CVE-2022-41473,Blocked,RPCMS 3.0.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,rpcms,xss"
CVE-2016-1000153,Blocked,WordPress Tidio Gallery <=1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2020-11110,Blocked,Grafana <=6.7.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,grafana"
CVE-2022-0595,Not Blocked,WordPress Contact Form 7 <1.3.6.3 - Stored Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2022,xss,wordpress,wp-plugin,wpscan,fileupload,intrusive,unauth"
CVE-2016-10993,Blocked,ScoreMe Theme - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2016,wordpress,wp-theme,xss"
CVE-2017-5631,Blocked,KMCIS CaseAware - Cross-Site Scripting,medium,6.1,CWE-79,"edb,cve,cve2017,xss,caseaware"
CVE-2018-19877,Blocked,Adiscon LogAnalyzer <4.1.7 - Cross-Site Scripting,medium,6.1,CWE-79,"adiscon,xss,edb,cve,cve2018"
CVE-2022-37153,Blocked,Artica Proxy 4.30.000000 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,artica"
CVE-2021-24316,Not Blocked,WordPress Mediumish Theme <=1.0.47 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,mediumish,xss,wordpress,wpscan"
CVE-2021-41467,Blocked,JustWriting  -  Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,justwriting,xss"
CVE-2016-1000152,Blocked,WordPress Tidio-form <=1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2022-35151,Blocked,kkFileView 4.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,kkfileview"
CVE-2020-6171,Blocked,CLink Office 2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,clink-office"
CVE-2012-1835,Blocked,WordPress Plugin All-in-One Event Calendar 1.4 - Cross-Site Scripting,medium,None,None,"cve,cve2012,wordpress,xss,wp-plugin"
CVE-2020-13483,Blocked,Bitrix24 <=20.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,bitrix"
CVE-2020-27982,Blocked,IceWarp WebMail 11.4.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,icewarp,packetstorm,cve,cve2020"
CVE-2019-13392,Blocked,MindPalette NateMail 3.0.15 Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,natemail,xss"
CVE-2015-8349,Blocked,SourceBans <2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2015,xss,sourcebans"
CVE-2018-20824,Blocked,Atlassian Jira WallboardServlet <7.13.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,atlassian,jira,xss"
CVE-2019-15713,Blocked,WordPress My Calendar <= 3.1.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wordpress,xss,wp-plugin,wpscan"
CVE-2021-35488,Blocked,Thruk 2.40-2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,thruk,xss"
CVE-2014-4535,Blocked,Import Legacy Media <= 0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2022-32195,Blocked,Open edX <2022-06-06 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,openedx,xss"
CVE-2019-7255,Blocked,Linear eMerge E3 - Cross-Site Scripting,medium,6.1,CWE-79,"emerge,xss,packetstorm,cve,cve2019,nortek"
CVE-2022-1597,Blocked,WordPress WPQA <5.4 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,xss,wordpress,wp-plugin,wp,cve,cve2022,wpqa"
CVE-2022-0437,Partial block (50.0%),karma-runner DOM-based Cross-Site Scripting,medium,6.1,CWE-79,"oss,huntr,cve,cve2022,karma,xss"
CVE-2019-12962,Blocked,LiveZilla Server 8.0.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,edb,packetstorm,cve,cve2019,livezilla"
CVE-2022-31373,Not Blocked,SolarView Compact 6.00 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,solarview"
CVE-2022-2383,Blocked,WordPress Feed Them Social <3.0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wp,wordpress,wp-plugin,wpscan,cve,cve2022,xss"
CVE-2021-24495,Blocked,Wordpress Marmoset Viewer <1.9.3 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wpscan,cve,cve2021,wp-plugin,wordpress"
CVE-2016-1000136,Blocked,WordPress heat-trackr 1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2020-29395,Blocked,Wordpress EventON Calendar 3.0.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,wordpress,xss,wp-plugin"
CVE-2017-12544,Blocked,HPE System Management - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2017,xss,hp"
CVE-2016-1000137,Blocked,WordPress Hero Maps Pro 2.1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin,maps"
CVE-2018-10141,Blocked,Palo Alto Networks PAN-OS GlobalProtect <8.1.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,panos,vpn,globalprotect,xss"
CVE-2022-1906,Blocked,WordPress Copyright Proof <=4.16 - Cross-Site-Scripting,medium,6.1,CWE-79,"wordpress,xss,wp-plugin,wp,wpscan,cve,cve2022"
CVE-2007-0885,Blocked,Jira Rainbow.Zen - Cross-Site Scripting,medium,None,None,"cve,cve2007,jira,xss"
CVE-2022-0201,Blocked,WordPress Permalink Manager <2.2.15 - Cross-Site Scripting,medium,6.1,CWE-79,"wp-plugin,wpscan,cve,cve2022,xss,wordpress"
CVE-2022-32770,Blocked,WWBN AVideo 11.6 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,avideo,xss,wwbn"
CVE-2021-24910,Blocked,WordPress Transposh Translation <1.0.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,wordpress,wp-plugin,xss,wp,wpscan,cve"
CVE-2020-13258,Blocked,Contentful <=2020-05-21 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,contentful,xss"
CVE-2022-34048,Blocked,Wavlink WN-533A8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2022,wavlink,xss,router,edb,cve"
CVE-2012-4273,Blocked,2 Click Socialmedia Buttons < 0.34 - Cross-Site Scripting,medium,None,None,"cve,cve2012,wordpress,xss,wp-plugin,packetstorm"
CVE-2014-9615,Blocked,Netsweeper 4.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2014,netsweeper,xss,packetstorm"
CVE-2016-1000135,Blocked,WordPress HDW Video Gallery <=1.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2019-11370,Partial block (50.0%),Carel pCOWeb <B1.2.4 - Cross-Site Scripting,medium,5.4,CWE-79,"pcoweb,xss,carel,edb,cve,cve2019"
CVE-2016-1000128,Blocked,WordPress anti-plagiarism <=3.60 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-37216,Blocked,QSAN Storage Manager <3.3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,qsan,storage"
CVE-2022-26564,Blocked,HotelDruid Hotel Management Software 3.0.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,hoteldruid,xss"
CVE-2016-1000142,Blocked,WordPress MW Font Changer <=4.2.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2016,wordpress,wp-plugin,xss,wpscan,cve"
CVE-2022-0378,Blocked,Microweber Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2022,microweber,xss,huntr"
CVE-2020-17453,Blocked,WSO2 Carbon Management Console <=5.10 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wso2,cve2020,cve"
CVE-2015-7377,Blocked,WordPress Pie-Register <2.0.19 - Cross-Site Scripting,medium,None,None,"cve2015,wordpress,wp-plugin,xss,packetstorm,cve"
CVE-2020-25864,Partial block (50.0%),HashiCorp Consul/Consul Enterprise <=1.9.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,consul,xss"
CVE-2016-1000138,Blocked,WordPress Admin Font Editor <=1.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2019-19908,Blocked,phpMyChat-Plus 1.98 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,phpMyChat,xss"
CVE-2021-24498,Blocked,WordPress Calendar Event Multi View <1.4.01 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,wordpress,wp-plugin,wpscan"
CVE-2019-3402,Blocked,Jira < 8.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,atlassian,jira,xss"
CVE-2020-23517,Blocked,Aryanic HighMail (High CMS) - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,xss,cms,highmail,aryanic"
CVE-2021-24987,Blocked,WordPress Super Socializer <7.13.30 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wpscan,xss,wp,wp-plugin,wordpress"
CVE-2021-31589,Blocked,BeyondTrust Secure Remote Access Base <=6.0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,packetstorm,cve,cve2021,beyondtrust,bomgar"
