cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2012-4940,Blocked,Axigen Mail Server Filename Directory Traversal,high,None,None,"edb,cve,cve2012,axigen,lfi,mail"
CVE-2010-1081,Blocked,Joomla! Component com_communitypolls 1.5.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1478,Blocked,Joomla! Component Jfeedback 1.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2018-7467,Not Blocked,AxxonSoft Axxon Next - Local File Inclusion,high,7.5,CWE-200,"axxonsoft,lfi,packetstorm,cve,cve2018"
CVE-2010-1495,Blocked,Joomla! Component Matamko 1.01 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2018-7422,Blocked,WordPress Site Editor <=1.1.1 - Local File Inclusion,high,7.5,"CWE-22,CWE-829","cve,cve2018,wordpress,wp-plugin,lfi,edb,seclists"
CVE-2017-1000029,Not Blocked,Oracle GlassFish Server Open Source Edition 3.0.1 - Local File Inclusion,high,7.5,CWE-200,"cve,cve2017,glassfish,oracle,lfi"
CVE-2015-4666,Blocked,Xceedium Xsuite <=2.4.4.5 - Local File Inclusion,high,7.5,CWE-22,"xceedium,xsuite,lfi,packetstorm,cve,cve2015"
CVE-2019-12593,Blocked,IceWarp Mail Server <=10.4.4 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,lfi,icewarp"
CVE-2010-1532,Blocked,Joomla! Component PowerMail Pro 1.5.3 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2014-2962,Blocked,Belkin N150 Router 1.00.08/1.00.09 - Path Traversal,high,None,None,"cve,cve2014,lfi,router,firmware,traversal"
CVE-2010-4719,Blocked,Joomla! Component JRadio - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2019-16123,Blocked,PilusCart <=1.4.1 - Local File Inclusion,high,7.5,CWE-22,"piluscart,lfi,packetstorm,edb,cve,cve2019"
CVE-2020-12447,Blocked,Onkyo TX-NR585 Web Interface - Directory Traversal,high,7.5,CWE-22,"cve,cve2020,onkyo,lfi,traversal"
CVE-2014-5111,Blocked,Fonality trixbox - Directory Traversal,high,None,None,"packetstorm,cve,cve2014,lfi,trixbox,edb"
CVE-2018-7719,Blocked,Acrolinx Server <5.2.5 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,acrolinx,lfi,packetstorm,edb"
CVE-2010-1603,Blocked,Joomla! Component ZiMBCore 0.1 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,cve"
CVE-2020-35598,Blocked,Advanced Comment System 1.0 - Local File Inclusion,high,7.5,CWE-22,"acs,edb,seclists,cve,cve2020,lfi"
CVE-2021-40661,Blocked,IND780 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,ind780,lfi"
CVE-2017-9833,Blocked,BOA Web Server 0.94.14 - Arbitrary File Access,high,7.5,CWE-22,"boa,lfr,lfi,cve,cve2017,edb"
CVE-2018-9118,Blocked,WordPress 99 Robots WP Background Takeover Advertisements <=4.1.4 - Local File Inclusion,high,7.5,CWE-22,"edb,cve,cve2018,wordpress,wp-plugin,lfi,traversal,wp"
CVE-2022-0656,Blocked,uDraw <3.3.3 - Local File Inclusion,high,7.5,CWE-552,"wp,wordpress,wp-plugin,unauth,cve,cve2022,lfi,udraw,wpscan"
CVE-2009-3318,Blocked,Joomla! Roland Breedveld Album 1.14 - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2009"
CVE-2019-17538,Blocked,Jiangnan Online Judge 0.8.0 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,jnoj,lfi"
CVE-2009-3053,Blocked,Joomla! Agora 3.0.0b  - Local File Inclusion,high,8.6,CWE-22,"cve,cve2009,joomla,lfi,edb"
CVE-2009-4202,Blocked,Joomla! Omilen Photo Gallery 0.5b - Local File Inclusion,high,None,None,"cve2009,joomla,lfi,photo,edb,cve"
CVE-2021-41773,Blocked,Apache 2.4.49 - Path Traversal and Remote Code Execution,high,7.5,CWE-22,"cve,cve2021,lfi,rce,apache,misconfig,traversal,kev"
CVE-2022-1392,Not Blocked,WordPress Videos sync PDF <=1.7.4 - Local File Inclusion,high,7.5,None,"lfi,wp-plugin,unauth,wpscan,cve,cve2022,packetstorm,wp,wordpress"
CVE-2021-43496,Not Blocked,Clustering Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,lfi,clustering"
CVE-2018-12613,Blocked,PhpMyAdmin <4.8.2 - Local File Inclusion,high,8.8,CWE-287,"vulhub,edb,cve,cve2018,phpmyadmin,lfi"
CVE-2021-34805,Blocked,FAUST iServer 9.0.018.018.4 - Local File Inclusion,high,7.5,CWE-22,"lfi,packetstorm,cve,cve2021,faust,iserver"
CVE-2018-8727,Blocked,Mirasys DVMS Workstation <=5.12.6 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,mirasys,lfi,packetstorm"
CVE-2021-41277,Blocked,Metabase Local File Inclusion,high,7.5,CWE-20,"cve,cve2021,metabase,lfi"
CVE-2008-6080,Blocked,Joomla! ionFiles 4.4.2 - Local File Inclusion,high,8.6,CWE-22,"edb,cve,cve2008,joomla,lfi"
CVE-2010-1531,Blocked,Joomla! Component redSHOP 1.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2015-1000005,Blocked,WordPress Candidate Application Form <= 1.3 - Local File Inclusion,high,7.5,CWE-22,"wpscan,cve,cve2015,wordpress,wp-plugin,lfi,wp"
CVE-2015-7780,Blocked,ManageEngine Firewall Analyzer <8.0 - Local File Inclusion,medium,6.5,CWE-22,"manageengine,edb,cve,cve2015,lfi"
CVE-2018-15745,Blocked,Argus Surveillance DVR 4.0.0.0 - Local File Inclusion,high,7.5,CWE-22,"packetstorm,edb,cve,cve2018,argussurveillance,lfi,dvr"
CVE-2021-20123,Blocked,Draytek VigorConnect 1.6.0-B - Local File Inclusion,high,7.5,CWE-668,"cve,cve2021,draytek,lfi,vigorconnect,tenable"
CVE-2010-1304,Blocked,Joomla! Component User Status - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,status,edb,cve"
CVE-2010-1878,Blocked,Joomla! Component OrgChart 1.0.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2022-27593,Blocked,QNAP QTS Photo Station External Reference - Local File Inclusion,critical,9.1,CWE-610,"cve,cve2022,qnap,lfi,kev"
CVE-2010-1653,Blocked,Joomla! Component Graphics 1.0.6 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2010-1056,Blocked,Joomla! Component com_rokdownloads - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2017-1000170,Blocked,WordPress Delightful Downloads Jquery File Tree 2.1.5 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2017,wordpress,wp-plugin,lfi,jquery,edb,packetstorm"
CVE-2010-1954,Blocked,Joomla! Component iNetLanka Multiple root 1.0 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2021-39433,Blocked,BIQS IT Biqs-drive v1.83 Local File Inclusion,high,7.5,None,"lfi,biqsdrive,cve,cve2021"
CVE-2010-5028,Blocked,Joomla! Component JE Job 1.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2019-18393,Blocked,Ignite Realtime Openfire <4.42 - Local File Inclusion,medium,5.3,CWE-22,"cve,cve2019,openfire,lfi"
CVE-2019-12276,Blocked,GrandNode 4.40 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,lfi,grandnode"
CVE-2018-0296,Blocked,Cisco ASA - Local File Inclusion,high,7.5,CWE-22,"edb,cve,cve2018,cisco,lfi,traversal,asa,kev"
CVE-2018-19326,Not Blocked,Zyxel VMG1312-B10D 5.13AAXA.8 - Local File Inclusion,high,7.5,CWE-22,"lfi,modem,router,edb,cve,cve2018,zyxel"
CVE-2010-2680,Blocked,Joomla! Component jesectionfinder - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2010-1219,Blocked,Joomla! Component com_janews - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-2122,Blocked,Joomla! Component simpledownload <=0.9.5 - Arbitrary File Retrieval,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2018-6008,Blocked,Joomla! Jtag Members Directory 5.3.7 - Local File Inclusion,high,7.5,CWE-200,"cve,cve2018,joomla,lfi,edb,packetstorm"
CVE-2010-1491,Blocked,Joomla! Component MMS Blog 2.3.0 - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2021-46417,Blocked,Franklin Fueling Systems Colibri Controller Module 1.8.19.8580 - Local File Inclusion,high,7.5,CWE-22,"packetstorm,cve,cve2021,franklinfueling,lfi"
CVE-2020-8193,Not Blocked,Citrix  - Local File Inclusion,medium,6.5,CWE-862,"cve,cve2020,citrix,lfi,kev,packetstorm"
CVE-2020-11455,Blocked,LimeSurvey 4.1.11 - Local File Inclusion,critical,9.8,CWE-22,"cve2020,lfi,edb,packetstorm,cve"
CVE-2020-5284,Blocked,Next.js <9.3.2 - Local File Inclusion,medium,4.3,CWE-22,"cve,cve2020,nextjs,lfi"
CVE-2022-31474,Blocked,BackupBuddy - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,wordpress,wp-plugin,wp,lfi,backupbuddy"
CVE-2019-8903,Blocked,Totaljs <3.2.3 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,totaljs,lfi"
CVE-2009-5114,Blocked,WebGlimpse 2.18.7 - Directory Traversal,high,None,None,"edb,cve,cve2009,lfi"
CVE-2010-1715,Blocked,Joomla! Component Online Exam 1.5.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2021-33807,Blocked,Cartadis Gespage 8.2.1 - Directory Traversal,high,7.5,CWE-22,"cve,cve2021,lfi,gespage"
CVE-2010-1461,Blocked,Joomla! Component Photo Battle 1.0.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,photo,edb"
CVE-2008-4764,Blocked,Joomla! <=2.0.0 RC2 - Local File Inclusion,high,8.6,CWE-22,"edb,cve,cve2008,joomla,lfi"
CVE-2010-5278,Blocked,MODx manager - Local File Inclusion,high,None,None,"cve,cve2010,lfi,edb,packetstorm"
CVE-2011-2744,Blocked,Chyrp 2.x - Local File Inclusion,high,None,None,"cve,cve2011,lfi,chyrp,edb"
CVE-2021-43734,Blocked,kkFileview v4.0.0 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,kkfileview,traversal,lfi"
CVE-2010-1494,Blocked,Joomla! Component AWDwall 1.5.4 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2017-15363,Blocked,Luracast Restler 3.0.1 via TYPO3 Restler 1.7.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2017,restler,lfi,edb"
CVE-2015-2067,Blocked,Magento Server MAGMI - Directory Traversal,high,None,None,"plugin,edb,packetstorm,cve,cve2015,lfi,magento,magmi"
CVE-2019-18371,Not Blocked,Xiaomi Mi WiFi R3G Routers - Local file Inclusion,high,7.5,CWE-22,"cve2019,cve,lfi,router,mi,xiaomi"
CVE-2011-2780,Blocked,Chyrp 2.x - Local File Inclusion,high,None,None,"cve,cve2011,lfi,chyrp"
CVE-2010-1957,Blocked,Joomla! Component Love Factory 1.3.4 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2010-1217,Blocked,Joomla! Component & Plugin JE Tooltip 1.0 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi,plugin"
CVE-2019-9618,Blocked,WordPress GraceMedia Media Player 1.0 - Local File Inclusion,critical,9.8,CWE-22,"wordpress,wp-plugin,lfi,seclists,edb,cve,cve2019"
CVE-2015-7245,Blocked,D-Link DVG-N5402SP - Local File Inclusion,high,7.5,CWE-22,"cve,cve2015,dlink,lfi,packetstorm,edb"
CVE-2022-21371,Not Blocked,Oracle WebLogic Server Local File Inclusion,high,7.5,None,"cve,cve2022,lfi,weblogic,oracle"
CVE-2010-1305,Blocked,Joomla! Component JInventory 1.23.02 - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2010-1718,Blocked,Joomla! Component Archery Scores 1.0.6 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1722,Blocked,Joomla! Component Online Market 2.x - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-0985,Blocked,Joomla! Component com_abbrev - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2019-5418,Blocked,Rails File Content Disclosure,high,7.5,None,"cve,cve2019,rails,lfi,disclosure,edb"
CVE-2010-1345,Blocked,Joomla! Component Cookex Agency CKForms - Local File Inclusion,high,None,None,"lfi,edb,cve,cve2010,joomla"
CVE-2018-16288,Blocked,LG SuperSign EZ CMS 2.5 - Local File Inclusion,high,8.6,CWE-200,"cve,cve2018,lfi,supersign,edb"
CVE-2016-6601,Blocked,ZOHO WebNMS Framework <5.2 SP1 - Local File Inclusion,high,7.5,CWE-22,"edb,cve,cve2016,zoho,lfi,webnms"
CVE-2022-34121,Blocked,CuppaCMS v1.0 - Local File Inclusion,high,7.5,CWE-829,"cve,cve2022,lfi,cuppa,cms"
CVE-2021-26086,Not Blocked,Atlassian Jira Limited -  Local File Inclusion,medium,5.3,CWE-22,"lfi,packetstorm,cve,cve2021,jira"
CVE-2021-41569,Blocked,SAS/Internet 9.4 1520 - Local File Inclusion,high,7.5,CWE-829,"cve,cve2021,sas,lfi"
CVE-2022-0679,Blocked,WordPress Narnoo Distributor <=2.5.1 - Local File Inclusion,critical,9.8,CWE-22,"narnoo-distributor,cve,cve2022,wordpress,wp-plugin,wpscan,wp,rce,unauth,lfi"
CVE-2022-28117,Not Blocked,Navigate CMS 2.9.4 - Server-Side Request Forgery,medium,4.9,CWE-918,"authenticated,packetstorm,cve,cve2022,ssrf,navigate,cms,lfi"
CVE-2016-10924,Blocked,Wordpress Zedna eBook download <1.2 - Local File Inclusion,high,7.5,CWE-22,"cve,wordpress,edb,cve2016,wp-plugin,lfi,ebook,wp,wpscan"
CVE-2008-6668,Blocked,nweb2fax <=0.2.7 - Local File Inclusion,high,8.6,CWE-22,"cve2008,nweb2fax,lfi,traversal,edb,cve"
CVE-2021-41291,Blocked,ECOA Building Automation System - Directory Traversal Content Disclosure,high,7.5,CWE-22,"cve,cve2021,ecoa,lfi,traversal"
CVE-2022-25216,Blocked,DVDFab 12 Player/PlayerFab - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,dvdFab,lfi,lfr,tenable"
CVE-2021-43287,Blocked,Pre-Auth Takeover of Build Pipelines in GoCD,high,7.5,CWE-200,"cve,cve2021,go,lfi,gocd,takeover"
CVE-2010-1979,Blocked,Joomla! Component Affiliate Datafeeds 880 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2010-4769,Blocked,Joomla! Component Jimtawl 1.0.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2021-46381,Blocked,D-Link DAP-1620 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,dlink,lfi,router"
CVE-2018-1271,Blocked,Spring MVC Framework - Local File Inclusion,medium,5.9,CWE-22,"cve,cve2018,spring,lfi,traversal"
CVE-2020-24571,Not Blocked,NexusDB <4.50.23 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,nexusdb,lfi"
CVE-2008-4668,Blocked,Joomla! Image Browser 0.1.5 rc2 - Local File Inclusion,high,None,None,"cve,cve2008,joomla,lfi,edb"
CVE-2018-12031,Blocked,Eaton Intelligent Power Manager 1.6 - Directory Traversal,critical,9.8,CWE-22,"edb,cve,cve2018,lfi"
CVE-2010-1308,Blocked,Joomla! Component SVMap 1.1.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-2034,Blocked,Joomla! Component Percha Image Attach 1.1 - Directory Traversal,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2010-4617,Blocked,Joomla! Component JotLoader 2.2.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2017-1000028,Blocked,Oracle GlassFish Server Open Source Edition 4.1 - Local File Inclusion,high,7.5,CWE-22,"oracle,glassfish,lfi,edb,cve,cve2017"
CVE-2021-24472,Blocked,Onair2 < 3.9.9.2 & KenthaRadio < 2.0.2 - Remote File Inclusion/Server-Side Request Forgery,critical,9.8,CWE-918,"wordpress,lfi,ssrf,oast,wpscan,cve,cve2021"
CVE-2015-3337,Not Blocked,Elasticsearch - Local File Inclusion,high,None,None,"edb,cve,cve2015,elastic,lfi,elasticsearch,plugin"
CVE-2009-2100,Blocked,Joomla! JoomlaPraise Projectfork  2.0.10 - Local File Inclusion,high,8.6,CWE-22,"cve,cve2009,joomla,lfi,edb"
CVE-2010-1952,Blocked,Joomla! Component BeeHeard 1.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2012-4878,Blocked,FlatnuX CMS - Directory Traversal,high,None,None,"cve2012,lfi,traversal,edb,packetstorm,cve"
CVE-2022-26233,Blocked,Barco Control Room Management Suite <=2.9 Build 0275 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,barco,lfi,seclists,packetstorm"
CVE-2010-1534,Blocked,Joomla! Component Shoutbox Pro - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2012-1226,Blocked,Dolibarr ERP/CRM 3.2 Alpha - Multiple Directory Traversal Vulnerabilities,high,None,None,"cve,cve2012,lfi,dolibarr,traversal,edb"
CVE-2010-0467,Blocked,Joomla! Component CCNewsLetter - Local File Inclusion,medium,5.8,CWE-22,"cve,cve2010,joomla,lfi,edb"
CVE-2020-11738,Blocked,WordPress Duplicator 1.3.24 & 1.3.26 - Local File Inclusion,high,7.5,CWE-22,"kev,tenable,packetstorm,cve,cve2020,wordpress,wp-plugin,lfi"
CVE-2010-4977,Blocked,Joomla! Component Canteen 1.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2010-1602,Blocked,Joomla! Component ZiMB Comment 0.8.1 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
