cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2022-0826,Blocked,WordPress WP Video Gallery <=1.7.1 - SQL Injection,critical,9.8,CWE-89,"cve2022,wp-plugin,wpscan,cve,wordpress,wp,sqli,wp-video-gallery-free,unauth"
CVE-2022-29006,Partial block (50.0%),Directory Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sqli,auth-bypass,edb"
CVE-2022-0781,Blocked,WordPress Nirweb Support <2.8.2 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,wordpress,wp-plugin,wp,sqli,wpscan,nirweb-support,unauth"
CVE-2021-31856,Blocked,Layer5 Meshery 0.5.2 - SQL Injection,critical,9.8,CWE-89,"sqli,cve,cve2021"
CVE-2019-13462,Blocked,Lansweeper Unauthenticated SQL Injection,critical,9.1,CWE-89,"cve,cve2019,sqli,lansweeper"
CVE-2019-16996,Blocked,Metinfo 7.0.0 beta - SQL Injection,high,7.2,CWE-89,"metinfo,sqli,cve,cve2019"
CVE-2020-36112,Blocked,CSE Bookstore 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2020,sqli,cse,edb,tenable"
CVE-2022-27927,Blocked,Microfinance Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"microfinance,edb,cve,cve2022,sqli"
CVE-2022-24260,Blocked,VoipMonitor - Pre-Auth SQL Injection,critical,9.8,CWE-89,"cve,cve2022,voipmonitor,sqli,unauth"
CVE-2022-32015,Blocked,Complete Online Job Search System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,sqli,jobsearch"
CVE-2019-16997,Blocked,Metinfo 7.0.0 beta - SQL Injection,high,7.2,CWE-89,"metinfo,sqli,cve,cve2019"
CVE-2022-32018,Blocked,Complete Online Job Search System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,sqli"
CVE-2021-41648,Blocked,PuneethReddyHC action.php SQL Injection,high,7.5,CWE-89,"cve,cve2021,sqli,injection"
CVE-2019-17418,Blocked,MetInfo 7.0.0 beta - SQL Injection,high,7.2,CWE-89,"cve,cve2019,metinfo,sqli"
CVE-2022-32024,Blocked,Car Rental Management System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,carrental,cms,sqli,authenticated"
CVE-2021-36748,Blocked,PrestaHome Blog for PrestaShop <1.7.8 - SQL Injection,high,7.5,CWE-89,"cve,cve2021,prestashop,prestahome,sqli,cms"
CVE-2022-4447,Blocked,Fontsy <= 1.8.6 - Unauthenticated SQLi,critical,9.8,CWE-89,"cve,wordpress,wp,wpscan,cve2022,wp-plugin,sqli,fontsy,unauth"
CVE-2021-43510,Partial block (50.0%),Sourcecodester Simple Client Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2021,simpleclientmanagement,sqli,auth-bypass"
CVE-2017-11444,Blocked,Subrion CMS <4.1.5.10 - SQL Injection,critical,9.8,CWE-89,"cve,cve2017,sqli,subrion"
CVE-2020-22211,Blocked,74cms - ajax_street.php 'key' SQL Injection,critical,9.8,CWE-89,"cve,cve2020,74cms,sqli"
CVE-2021-24285,Blocked,WordPress Car Seller - Auto Classifieds Script - SQL Injection,critical,9.8,CWE-89,"cve2021,wordpress,wp-plugin,sqli,wpscan,cve"
CVE-2022-33965,Blocked,WordPress Visitor Statistics <=5.7 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,wordpress,wp-plugin,wp,unauth,sqli,wp-stats-manager"
CVE-2020-35847,Blocked,Agentejo Cockpit <0.11.2 - NoSQL Injection,critical,9.8,CWE-89,"cve,cve2020,nosqli,sqli,cockpit,injection"
CVE-2022-2467,Blocked,Garage Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sourcecodester,garagemanagementsystem,sqli"
CVE-2020-21012,Blocked,Sourcecodester Hotel and Lodge Management System 2.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2020,hotel,sqli,unauth"
CVE-2021-24946,Blocked,WordPress Modern Events Calendar <6.1.5 - Blind SQL Injection,critical,9.8,CWE-89,"wordpress,wp-plugin,wp,unauth,wpscan,cve,cve2021,sqli,modern-events-calendar-lite"
CVE-2023-23489,Partial block (50.0%),Easy Digital Downloads 3.1.0.2 & 3.1.0.3 - Unauthenticated SQLi,critical,9.8,CWE-89,"easy-digital-downloads,unauth,cve,wpscan,wordpress,wp,wp-plugin,cve2023,sqli,tenable"
CVE-2021-32789,Blocked,WooCommerce Blocks 2.5 to 5.5 - Unauthenticated SQL Injection,high,7.5,CWE-89,"cve,cve2021,wordpress,woocommerce,sqli,wp-plugin,wp,wpscan"
CVE-2022-28079,Blocked,College Management System 1.0 - SQL Injection,high,8.8,CWE-89,"cve,cve2022,sqli,cms,collegemanagement"
CVE-2022-0867,Partial block (50.0%),WordPress ARPrice <3.6.1 - SQL Injection,critical,9.8,CWE-89,"unauth,wp,cve2022,wordpress,wp-plugin,arprice-responsive-pricing-table,sqli,wpscan,cve"
CVE-2014-8682,Blocked,Gogs (Go Git Service) - SQL Injection,critical,10,CWE-89,"gogs,seclists,packetstorm,edb,cve,cve2014,sqli"
CVE-2021-24340,Not Blocked,WordPress Statistics <13.0.8 - Blind SQL Injection,high,7.5,CWE-89,"cve,wp-plugin,unauth,wpscan,cve2021,wordpress,sqli,blind,edb"
CVE-2018-11231,Blocked,Opencart Divido - Sql Injection,high,8.1,CWE-89,"cve,cve2018,opencart,sqli"
CVE-2022-24124,Blocked,Casdoor 1.13.0 - Unauthenticated SQL Injection,high,7.5,CWE-89,"sqli,unauth,packetstorm,edb,cve,cve2022,casdoor"
CVE-2019-10232,Blocked,Teclib GLPI <= 9.3.3 - Unauthenticated SQL Injection,critical,9.8,CWE-89,"cve,cve2019,glpi,sqli,injection"
CVE-2020-10549,Blocked,rConfig <=3.9.4 - SQL Injection,critical,9.8,"CWE-89,CWE-522","cve,cve2020,rconfig,sqli"
CVE-2022-38637,Blocked,Hospital Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,hms,cms,sqli,auth-bypass"
CVE-2021-37589,Partial block (66.66666666666666%),Virtua Software Cobranca <12R - Blind SQL Injection,high,7.5,CWE-89,"cve,cve2021,virtua,sqli"
CVE-2020-35848,Blocked,Agentejo Cockpit <0.12.0 - NoSQL Injection,critical,9.8,CWE-89,"cve,cve2020,nosqli,sqli,cockpit,injection"
CVE-2022-0948,Partial block (50.0%),WordPress Order Listener for WooCommerce <3.2.2 - SQL Injection,critical,9.8,CWE-89,"cve,wp,unauth,sqli,woc-order-alert,wpscan,cve2022,wordpress,wp-plugin"
CVE-2022-0434,Blocked,WordPress Page Views Count <2.4.15 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,wordpress,wp-plugin,wp,sqli,wpscan,unauth"
CVE-2022-1057,Blocked,WordPress Pricing Deals for WooCommerce <=2.0.2.02 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sqli,wpscan,wordpress,wp-plugin,wp,pricing-deals-for-woocommerce,unauth"
CVE-2021-41691,Blocked,openSIS Student Information System 8.0 SQL Injection,high,None,None,"sqli,auth,edb,cve,cve2021,opensis"
CVE-2021-24827,Blocked,WordPress Asgaros Forum <1.15.13 - SQL Injection,critical,9.8,CWE-89,"cve2022,wp-plugin,asgaros-forum,unauth,wpscan,cve,wordpress,wp,sqli"
CVE-2020-6637,Blocked,OpenSIS 7.3 - SQL Injection,critical,9.8,CWE-89,"cve,cve2020,sqli,opensis"
CVE-2022-32026,Blocked,Car Rental Management System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,carrental,cms,sqli,authenticated"
CVE-2015-7297,Blocked,Joomla! Core SQL Injection,high,None,None,"cve,cve2015,joomla,sqli"
CVE-2021-42258,Not Blocked,BillQuick Web Suite SQL Injection,critical,9.8,CWE-89,"cve,cve2021,sqli,billquick,kev"
CVE-2022-1768,Blocked,WordPress RSVPMaker <=9.3.2 - SQL Injection,high,7.5,CWE-89,"cve,cve2022,wordpress,wp-plugin,wp,sqli,rsvpmaker"
CVE-2020-12720,Blocked,vBulletin SQL Injection,critical,9.8,"CWE-89,CWE-306","cve2020,vbulletin,sqli,packetstorm,cve"
CVE-2021-37538,Blocked,PrestaShop SmartBlog <4.0.6- SQL Injection,critical,9.8,CWE-89,"cve,cve2021,prestashop,smartblog,sqli"
CVE-2019-2579,Blocked,Oracle Fusion Middleware WebCenter Sites 12.2.1.3.0 - SQL Injection,medium,4.3,None,"cve,cve2019,oracle,wcs,sqli"
CVE-2020-22210,Blocked,74cms - ajax_officebuilding.php SQL Injection,critical,9.8,CWE-89,"cve,cve2020,74cms,sqli"
